,Itemcode,Item Description,Brand,Pack-size,Vendor ID,Receive Date,PO Number,PO Line #,Ordered Quantity,Order UOM,Received Quantity,Rec. UOM,Weight (LB),Variance (Quantity),Estimate Inventory Cost,Actual Inventory Cost,Variance (Inventory Cost),Estimate Add-on Cost,Actual Add-on Cost,Variance (Add-on Cost),Price per Case ($)
1518,APPE14,Apple McIntosh ECO 88s,,,ORB,01/19/2015,1520,1,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,4.11,4.11,0.0,24.75
1519,APPE14,Apple McIntosh ECO 88s,,,SUL,01/21/2015,1522,2,105,CS,105,CS,0.0,0.0,2362.5,2362.5,0.0,245.97,245.97,0.0,22.5
1520,APPE14,Apple McIntosh ECO 88s,,,SUN,01/22/2015,1525,1,70,CS,70,CS,0.0,0.0,1662.5,1662.5,0.0,0.0,0.0,0.0,23.75
1521,APPE14,Apple McIntosh ECO 88s,,,SUL,01/22/2015,1521,2,294,CS,126,CS,0.0,-57.14,2835.0,2835.0,0.0,442.84,442.84,0.0,22.5
1522,APPE14,Apple McIntosh ECO 88s,,,SUL,01/30/2015,1521,3,104,CS,105,CS,0.0,0.96,2362.5,2340.0,-0.95,235.69,235.69,0.0,22.285714285714285
1523,APPE14,Apple McIntosh ECO 88s,,,SUL,01/31/2015,1521,4,85,CS,85,CS,0.0,0.0,1912.5,1912.5,0.0,298.75,298.75,0.0,22.5
1524,APPE14,Apple McIntosh ECO 88s,,,ORB,02/04/2015,1545,1,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,106.68,106.68,0.0,24.75
1525,APPE14,Apple McIntosh ECO 88s,,,ORB,02/04/2015,1546,1,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,7.25,7.25,0.0,24.75
1526,APPE14,Apple McIntosh ECO 88s,,,SUL,02/04/2015,1553,1,420,CS,420,CS,0.0,0.0,9450.0,9450.0,0.0,945.0,945.0,0.0,22.5
1527,APPE14,Apple McIntosh ECO 88s,,,SUL,03/02/2015,1579,1,420,CS,420,CS,0.0,0.0,9450.0,9450.0,0.0,945.0,945.0,0.0,22.5
1528,APPE14,Apple McIntosh ECO 88s,,,SUL,03/13/2015,1600,1,84,CS,84,CS,0.0,0.0,1780.8,1780.8,0.0,214.43,214.43,0.0,21.2
1529,APPE14,Apple McIntosh ECO 88s,,,SUL,04/01/2015,1642,1,84,CS,84,CS,0.0,0.0,1738.8,1738.8,0.0,151.15,151.15,0.0,20.7
1530,APPE14,Apple McIntosh ECO 88s,,,SUL,04/01/2015,1645,3,84,CS,84,CS,0.0,0.0,1780.8,1780.8,0.0,207.34,207.34,0.0,21.2
1531,APPE14,Apple McIntosh ECO 88s,,,SUL,04/08/2015,1662,2,168,CS,168,CS,0.0,0.0,3561.6,3561.6,0.0,412.06,412.06,0.0,21.2
1532,APPE14,Apple McIntosh ECO 88s,,,SUL,04/08/2015,1659,3,126,CS,126,CS,0.0,0.0,2671.2,2671.2,0.0,225.42,225.42,0.0,21.2
1533,APPE14,Apple McIntosh ECO 88s,,,SUL,04/21/2015,1681,1,168,CS,168,CS,0.0,0.0,3570.0,3570.0,0.0,423.81,423.81,0.0,21.25
1534,APPE14,Apple McIntosh ECO 88s,,,SUL,04/22/2015,1680,1,84,CS,84,CS,0.0,0.0,1747.2,1747.2,0.0,151.15,151.15,0.0,20.8
1535,APPE14,Apple McIntosh ECO 88s,,,SUL,04/29/2015,1690,1,84,CS,84,CS,0.0,0.0,1747.2,1747.2,0.0,151.15,151.15,0.0,20.8
1536,APPE14,Apple McIntosh ECO 88s,,,SUL,04/30/2015,1689,1,210,CS,210,CS,0.0,0.0,4462.5,4462.5,0.0,261.11,261.11,0.0,21.25
1537,APPE14,Apple McIntosh ECO 88s,,,SUL,05/06/2015,1704,1,84,CS,84,CS,0.0,0.0,1747.2,1747.2,0.0,151.15,151.15,0.0,20.8
1538,APPE14,Apple McIntosh ECO 88s,,,SUL,05/13/2015,1709,1,126,CS,126,CS,0.0,0.0,2677.5,2677.5,0.0,307.92,307.92,0.0,21.25
1539,APPE14,Apple McIntosh ECO 88s,,,SUL,05/13/2015,1710,1,126,CS,126,CS,0.0,0.0,2620.8,2620.8,0.0,225.42,225.42,0.0,20.8
1540,APPE14,Apple McIntosh ECO 88s,,,SUL,05/20/2015,1725,3,84,CS,84,CS,0.0,0.0,1747.2,0.01,-100.0,0.0,0.0,0.0,0.00011904761904761905
1541,APPE14,Apple McIntosh ECO 88s,,,SUL,05/22/2015,1738,1,126,CS,126,CS,0.0,0.0,2677.5,2677.5,0.0,320.51,320.51,0.0,21.25
1542,APPE14,Apple McIntosh ECO 88s,,,SUL,05/27/2015,1741,1,82,CS,82,CS,0.0,0.0,1705.6,1705.6,0.0,149.36,149.36,0.0,20.799999999999997
1543,APPE14,Apple McIntosh ECO 88s,,,LYM,09/17/2015,2605,4,90,CS,90,CS,0.0,0.0,2160.0,2160.0,0.0,0.0,0.0,0.0,24.0
1544,APPE14,Apple McIntosh ECO 88s,,,CLA,09/23/2015,2647,3,7,CS,7,CS,0.0,0.0,169.75,169.75,0.0,34.09,34.09,0.0,24.25
1545,APPE14,Apple McIntosh ECO 88s,,,CLA,09/25/2015,2672,2,5,CS,5,CS,0.0,0.0,125.0,120.0,-4.0,40.42,40.42,0.0,24.0
1546,APPE14,Apple McIntosh ECO 88s,,,CLA,09/28/2015,2691,4,10,CS,10,CS,0.0,0.0,250.0,250.0,0.0,74.39,74.39,0.0,25.0
1547,APPE14,Apple McIntosh ECO 88s,,,CLA,09/30/2015,2706,2,8,CS,8,CS,0.0,0.0,192.0,192.0,0.0,55.57,55.57,0.0,24.0
1548,APPE14,Apple McIntosh ECO 88s,,,CLA,10/02/2015,2734,2,7,CS,7,CS,0.0,0.0,175.0,175.0,0.0,46.46,46.46,0.0,25.0
1549,APPE14,Apple McIntosh ECO 88s,,,SUN,10/02/2015,2744,1,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,0.0,0.0,0.0,24.75
1550,APPE14,Apple McIntosh ECO 88s,,,CLA,10/05/2015,2758,2,4,CS,4,CS,0.0,0.0,100.0,100.0,0.0,25.26,25.26,0.0,25.0
1551,APPE14,Apple McIntosh ECO 88s,,,CLA,10/07/2015,2790,4,8,CS,8,CS,0.0,0.0,202.0,202.0,0.0,76.26,76.26,0.0,25.25
1552,APPE14,Apple McIntosh ECO 88s,,,CLA,10/09/2015,2809,4,5,CS,5,CS,0.0,0.0,125.0,125.0,0.0,58.93,58.93,0.0,25.0
1553,APPE14,Apple McIntosh ECO 88s,,,LYM,10/09/2015,2829,4,90,CS,90,CS,0.0,0.0,2227.5,2227.5,0.0,0.0,0.0,0.0,24.75
1554,APPE14,Apple McIntosh ECO 88s,,,SUN,10/12/2015,2826,1,336,CS,336,CS,0.0,0.0,8316.0,8316.0,0.0,0.0,0.0,0.0,24.75
1555,APPE14,Apple McIntosh ECO 88s,,,CLA,10/12/2015,2839,2,5,CS,5,CS,0.0,0.0,125.0,125.0,0.0,43.51,43.51,0.0,25.0
1556,APPE14,Apple McIntosh ECO 88s,,,CLA,10/16/2015,2861,10,5,CS,5,CS,0.0,0.0,125.0,125.0,0.0,47.08,47.08,0.0,25.0
1557,APPE14,Apple McIntosh ECO 88s,,,CLA,10/19/2015,2892,9,2,CS,2,CS,0.0,0.0,50.0,50.0,0.0,24.89,24.89,0.0,25.0
1558,APPE14,Apple McIntosh ECO 88s,,,SUN,10/20/2015,2900,2,252,CS,238,CS,0.0,-5.56,5890.5,5890.5,0.0,0.0,0.0,0.0,24.75
1559,APPE14,Apple McIntosh ECO 88s,,,ORB,10/21/2015,2908,2,210,CS,210,CS,0.0,0.0,5197.5,5197.5,0.0,266.7,266.7,0.0,24.75
1560,APPE14,Apple McIntosh ECO 88s,,,ORB,10/28/2015,2945,2,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,106.68,106.68,0.0,24.75
1561,APPE14,Apple McIntosh ECO 88s,,,SUN,11/01/2015,2977,1,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,0.0,0.0,0.0,24.75
1562,APPE14,Apple McIntosh ECO 88s,,,CLA,11/04/2015,2976,2,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,53.34,53.34,0.0,24.75
1563,APPE14,Apple McIntosh ECO 88s,,,SUN,11/09/2015,2996,2,126,CS,126,CS,0.0,0.0,3118.5,3118.5,0.0,0.0,0.0,0.0,24.75
1564,APPE14,Apple McIntosh ECO 88s,,,ORB,11/11/2015,3012,2,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,106.68,106.68,0.0,24.75
1565,APPE14,Apple McIntosh ECO 88s,,,SUL,11/11/2015,3016,1,252,CS,252,CS,0.0,0.0,6237.0,6237.0,0.0,320.04,320.04,0.0,24.75
1566,APPE14,Apple McIntosh ECO 88s,,,SUN,11/15/2015,3015,1,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,0.0,0.0,0.0,24.75
1567,APPE14,Apple McIntosh ECO 88s,,,CLA,11/19/2015,3052,13,10,CS,10,CS,0.0,0.0,242.5,242.5,0.0,59.84,59.84,0.0,24.25
1568,APPE14,Apple McIntosh ECO 88s,,,SUN,11/21/2015,3045,1,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,0.0,0.0,0.0,24.75
1569,APPE14,Apple McIntosh ECO 88s,,,CLA,12/08/2015,3097,1,294,CS,294,CS,0.0,0.0,7276.5,7276.5,0.0,373.38,373.38,0.0,24.75
1570,APPE14,Apple McIntosh ECO 88s,,,SUL,12/15/2015,3108,1,210,CS,210,CS,0.0,0.0,4672.5,4672.5,0.0,525.0,525.0,0.0,22.25
1571,APPE14,Apple McIntosh ECO 88s,,,ORB,12/17/2015,3116,5,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,53.34,53.34,0.0,24.75
1572,APPE14,Apple McIntosh ECO 88s,,,CLA,12/22/2015,3119,2,210,CS,210,CS,0.0,0.0,5197.5,5197.5,0.0,266.7,266.7,0.0,24.75
1573,APPE14,Apple McIntosh ECO 88s,,,ORB,12/28/2015,3122,1,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,53.34,53.34,0.0,24.75
1574,APPE14,Apple McIntosh ECO 88s,,,ORB,01/10/2016,3158,1,252,CS,252,CS,0.0,0.0,6237.0,6237.0,0.0,320.04,320.04,0.0,24.75
1575,APPE14,Apple McIntosh ECO 88s,,,CLA,01/14/2016,3149,3,126,CS,126,CS,0.0,0.0,3118.5,3118.5,0.0,160.02,160.02,0.0,24.75
1576,APPE14,Apple McIntosh ECO 88s,,,SUN,01/23/2016,3164,2,126,CS,126,CS,0.0,0.0,3118.5,3118.5,0.0,160.02,160.02,0.0,24.75
1577,APPE14,Apple McIntosh ECO 88s,,,ORB,01/29/2016,3182,1,210,CS,210,CS,0.0,0.0,5197.5,5197.5,0.0,266.7,266.7,0.0,24.75
1578,APPE14,Apple McIntosh ECO 88s,,,ORB,02/18/2016,3207,1,252,CS,252,CS,0.0,0.0,6237.0,6237.0,0.0,320.04,320.04,0.0,24.75
1579,APPE14,Apple McIntosh ECO 88s,,,SUN,03/02/2016,3217,1,126,CS,126,CS,0.0,0.0,3118.5,3118.5,0.0,160.02,160.02,0.0,24.75
1580,APPE14,Apple McIntosh ECO 88s,,,ORB,03/03/2016,3221,2,168,CS,168,CS,0.0,0.0,4158.0,4158.0,0.0,213.36,213.36,0.0,24.75
1581,APPE14,Apple McIntosh ECO 88s,,,SUL,03/16/2016,3247,2,294,CS,294,CS,0.0,0.0,7276.5,7276.5,0.0,373.38,373.38,0.0,24.75
1582,APPE14,Apple McIntosh ECO 88s,,,ORB,03/31/2016,3281,1,168,CS,168,CS,0.0,0.0,4158.0,4158.0,0.0,213.36,213.36,0.0,24.75
1583,APPE14,Apple McIntosh ECO 88s,,,ORB,04/01/2016,3282,1,168,CS,168,CS,0.0,0.0,4158.0,4158.0,0.0,0.0,0.0,0.0,24.75
1584,APPE14,Apple McIntosh ECO 88s,,,ORB,04/08/2016,3308,2,126,CS,126,CS,0.0,0.0,3118.5,3118.5,0.0,0.0,0.0,0.0,24.75
1585,APPE14,Apple McIntosh ECO 88s,,,SUN,04/14/2016,3315,2,21,CS,21,CS,0.0,0.0,519.75,519.75,0.0,26.67,26.67,0.0,24.75
1586,APPE14,Apple McIntosh ECO 88s,,,ORB,04/15/2016,3323,2,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,0.0,0.0,0.0,24.75
1587,APPE14,Apple McIntosh ECO 88s,,,ORB,04/20/2016,3333,3,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,53.34,53.34,0.0,24.75
1588,APPE14,Apple McIntosh ECO 88s,,,ORB,04/22/2016,3344,3,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,0.0,0.0,0.0,24.75
1589,APPE14,Apple McIntosh ECO 88s,,,ORB,05/04/2016,3369,2,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,0.0,0.0,0.0,24.75
1590,APPE14,Apple McIntosh ECO 88s,,,SUL,05/05/2016,3353,2,210,CS,210,CS,0.0,0.0,5197.5,5197.5,0.0,266.7,266.7,0.0,24.75
1591,APPE14,Apple McIntosh ECO 88s,,,ORB,05/11/2016,3372,1,168,CS,168,CS,0.0,0.0,4158.0,4158.0,0.0,213.36,213.36,0.0,24.75
1592,APPE14,Apple McIntosh ECO 88s,,,ORB,05/12/2016,3389,2,161,CS,161,CS,0.0,0.0,3984.75,3984.75,0.0,0.0,0.0,0.0,24.75
1593,APPE14,Apple McIntosh ECO 88s,,,ORB,05/13/2016,3370,2,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,0.0,0.0,0.0,24.75
1594,APPE14,Apple McIntosh ECO 88s,,,SUN,05/25/2016,3395,2,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,106.68,106.68,0.0,24.75
1596,APPE14,Apple McIntosh ECO 88s,,,KLK,09/15/2017,5543,3,168,CS,168,CS,0.0,0.0,4368.0,4368.0,0.0,406.84,406.84,0.0,26.0
1597,APPE14,Apple McIntosh ECO 88s,,,ROG,09/16/2017,5536,2,42,CS,42,CS,0.0,0.0,1071.0,1071.0,0.0,0.0,0.0,0.0,25.5
1598,APPE14,Apple McIntosh ECO 88s,,,BHO,09/16/2017,5547,2,33,CS,22,CS,0.0,-33.33,561.0,561.0,0.0,85.4,85.4,0.0,25.5
1599,APPE14,Apple McIntosh ECO 88s,,,BHO,09/18/2017,5563,2,84,CS,84,CS,0.0,0.0,2142.0,2142.0,0.0,332.81,332.81,0.0,25.5
1600,APPE14,Apple McIntosh ECO 88s,,,ROG,09/20/2017,5588,1,126,CS,126,CS,0.0,0.0,3213.0,3213.0,0.0,285.43,285.43,0.0,25.5
1601,APPE14,Apple McIntosh ECO 88s,,,SUN,09/20/2017,5594,2,66,CS,66,CS,0.0,0.0,1782.0,1782.0,0.0,99.0,99.0,0.0,27.0
1602,APPE14,Apple McIntosh ECO 88s,,,KLK,09/20/2017,5595,1,126,CS,126,CS,0.0,0.0,3213.0,3213.0,0.0,189.0,189.0,0.0,25.5
1603,APPE14,Apple McIntosh ECO 88s,,,KLK,09/22/2017,5593,3,126,CS,126,CS,0.0,0.0,3276.0,3276.0,0.0,292.5,292.5,0.0,26.0
1604,APPE14,Apple McIntosh ECO 88s,,,ORB,09/22/2017,5621,1,420,CS,420,CS,0.0,0.0,10920.0,10920.0,0.0,2229.17,2229.17,0.0,26.0
1605,APPE14,Apple McIntosh ECO 88s,,,SUL,09/23/2017,5592,1,294,CS,294,CS,0.0,0.0,7497.0,7497.0,0.0,885.53,885.53,0.0,25.5
1606,APPE14,Apple McIntosh ECO 88s,,,BHO,09/26/2017,5639,1,84,CS,84,CS,0.0,0.0,2142.0,2142.0,0.0,180.0,180.0,0.0,25.5
1607,APPE14,Apple McIntosh ECO 88s,,,ORB,09/27/2017,5659,3,420,CS,420,CS,0.0,0.0,11340.0,11340.0,0.0,630.0,630.0,0.0,27.0
1608,APPE14,Apple McIntosh ECO 88s,,,CLA,09/28/2017,5657,2,84,CS,84,CS,0.0,0.0,2268.0,2268.0,0.0,69.68,69.68,0.0,27.0
1609,APPE14,Apple McIntosh ECO 88s,,,SUN,09/28/2017,5660,2,84,CS,42,CS,0.0,-50.0,1134.0,1134.0,0.0,121.33,121.33,0.0,27.0
1610,APPE14,Apple McIntosh ECO 88s,,,ROG,09/29/2017,5658,1,84,CS,84,CS,0.0,0.0,2142.0,2142.0,0.0,195.77,195.77,0.0,25.5
1611,APPE14,Apple McIntosh ECO 88s,,,ROG,10/06/2017,5720,1,126,CS,126,CS,0.0,0.0,3213.0,3213.0,0.0,290.89,290.89,0.0,25.5
1612,APPE14,Apple McIntosh ECO 88s,,,CLA,10/09/2017,5766,2,42,CS,42,CS,0.0,0.0,1134.0,1134.0,0.0,50.66,50.66,0.0,27.0
1613,APPE14,Apple McIntosh ECO 88s,,,SUN,10/09/2017,5735,2,33,CS,33,CS,0.0,0.0,891.0,891.0,0.0,49.5,49.5,0.0,27.0
1614,APPE14,Apple McIntosh ECO 88s,,,SUN,10/16/2017,5785,2,50,CS,50,CS,0.0,0.0,1350.0,1350.0,0.0,75.0,75.0,0.0,27.0
1615,APPE14,Apple McIntosh ECO 88s,,,KLK,10/16/2017,5795,2,84,CS,84,CS,0.0,0.0,2142.0,2142.0,0.0,241.56,241.56,0.0,25.5
1616,APPE14,Apple McIntosh ECO 88s,,,CLA,10/17/2017,5784,3,42,CS,42,CS,0.0,0.0,1134.0,1134.0,0.0,63.0,63.0,0.0,27.0
1617,APPE14,Apple McIntosh ECO 88s,,,ORB,10/20/2017,5788,5,168,CS,168,CS,0.0,0.0,4536.0,4536.0,0.0,252.0,252.0,0.0,27.0
1618,APPE14,Apple McIntosh ECO 88s,,,BHO,10/23/2017,5864,1,42,CS,42,CS,0.0,0.0,1071.0,1071.0,0.0,89.08,89.08,0.0,25.5
1619,APPE14,Apple McIntosh ECO 88s,,,ORB,10/25/2017,5861,2,126,CS,126,CS,0.0,0.0,3402.0,3402.0,0.0,91.52,91.52,0.0,27.0
1620,APPE14,Apple McIntosh ECO 88s,,,KLK,10/25/2017,5860,4,84,CS,84,CS,0.0,0.0,2142.0,2142.0,0.0,226.95,226.95,0.0,25.5
1621,APPE14,Apple McIntosh ECO 88s,,,ORB,10/27/2017,5863,2,168,CS,168,CS,0.0,0.0,4536.0,4536.0,0.0,252.0,252.0,0.0,27.0
1622,APPE14,Apple McIntosh ECO 88s,,,ORB,11/06/2017,5925,1,168,CS,168,CS,0.0,0.0,4536.0,4536.0,0.0,122.93,122.93,0.0,27.0
1623,APPE14,Apple McIntosh ECO 88s,,,CLA,11/13/2017,5957,2,84,CS,84,CS,0.0,0.0,2268.0,2268.0,0.0,70.0,70.0,0.0,27.0
1624,APPE14,Apple McIntosh ECO 88s,,,ORB,11/16/2017,5974,3,294,CS,294,CS,0.0,0.0,7938.0,7938.0,0.0,210.0,210.0,0.0,27.0
1625,APPE14,Apple McIntosh ECO 88s,,,KLK,11/22/2017,5989,1,210,CS,210,CS,0.0,0.0,5355.0,5355.0,0.0,568.23,568.23,0.0,25.5
1626,APPE14,Apple McIntosh ECO 88s,,,ORB,12/06/2017,6020,2,336,CS,336,CS,0.0,0.0,9072.0,9072.0,0.0,504.0,504.0,0.0,27.0
1627,APPE14,Apple McIntosh ECO 88s,,,ORB,12/08/2017,6028,2,168,CS,168,CS,0.0,0.0,4536.0,4536.0,0.0,120.0,120.0,0.0,27.0
1628,APPE14,Apple McIntosh ECO 88s,,,CLA,12/16/2017,6038,4,42,CS,42,CS,0.0,0.0,1144.5,1144.5,0.0,63.0,63.0,0.0,27.25
1629,APPE14,Apple McIntosh ECO 88s,,,KLK,12/16/2017,6041,1,168,CS,168,CS,0.0,0.0,4284.0,4284.0,0.0,657.39,657.39,0.0,25.5
1665,APPE15,Apple McIntosh ECO 100s,,,SUN,04/24/2014,184,4,187,CS,187,CS,0.0,0.0,4020.5,4020.5,0.0,0.0,0.0,0.0,21.5
1666,APPE15,Apple McIntosh ECO 100s,,,LYM,09/08/2014,1016,7,3,CS,3,CS,0.0,0.0,76.5,76.5,0.0,9.0,9.0,0.0,25.5
1667,APPE15,Apple McIntosh ECO 100s,,,LYM,09/11/2014,1039,2,3,CS,3,CS,0.0,0.0,76.5,76.5,0.0,12.46,12.46,0.0,25.5
1668,APPE15,Apple McIntosh ECO 100s,,,LYM,09/15/2014,1068,2,1,CS,1,CS,0.0,0.0,25.5,25.5,0.0,4.9,4.9,0.0,25.5
1669,APPE15,Apple McIntosh ECO 100s,,,LYM,09/18/2014,1089,7,1,CS,1,CS,0.0,0.0,25.5,25.5,0.0,4.52,4.52,0.0,25.5
1670,APPE15,Apple McIntosh ECO 100s,,,LYM,09/21/2014,1114,3,1,CS,1,CS,0.0,0.0,25.5,25.5,0.0,5.98,5.98,0.0,25.5
1671,APPE15,Apple McIntosh ECO 100s,,,LYM,10/02/2014,1188,3,2,CS,2,CS,0.0,0.0,51.0,51.0,0.0,17.47,17.47,0.0,25.5
1672,APPE15,Apple McIntosh ECO 100s,,,LYM,10/06/2014,1220,4,6,CS,6,CS,0.0,0.0,153.0,153.0,0.0,51.27,51.27,0.0,25.5
1673,APPE15,Apple McIntosh ECO 100s,,,LYM,10/09/2014,1232,9,6,CS,6,CS,0.0,0.0,153.0,152.0,-0.65,69.11,69.11,0.0,25.333333333333332
1674,APPE15,Apple McIntosh ECO 100s,,,LYM,10/14/2014,1233,5,6,CS,6,CS,0.0,0.0,153.0,153.0,0.0,40.49,40.49,0.0,25.5
1676,APPE15,Apple McIntosh ECO 100s,,,LYM,09/18/2015,2603,3,90,CS,90,CS,0.0,0.0,2160.0,2160.0,0.0,0.0,0.0,0.0,24.0
1677,APPE15,Apple McIntosh ECO 100s,,,LYM,09/30/2015,2719,1,90,CS,90,CS,0.0,0.0,2227.5,2227.5,0.0,0.0,0.0,0.0,24.75
1678,APPE15,Apple McIntosh ECO 100s,,,LYM,12/02/2016,4561,3,9,CS,9,CS,0.0,0.0,256.5,256.5,0.0,0.0,0.0,0.0,28.5
1679,APPE15,Apple McIntosh ECO 100s,,,SUN,12/23/2016,4591,1,8,CS,8,CS,0.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,30.0
1680,APPE15,Apple McIntosh ECO 100s,,,LYM,09/19/2018,6801,1,2,CS,2,CS,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,28.0
1681,APPE16,INACTIVE Apple McIntosh ECO 88s,,,CLA,11/05/2014,1381,1,1,CS,1,CS,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0
1691,APPE18,Apple McIntosh Juicing ECO 1 bu,,,CLA,09/29/2014,1154,2,1,CS,1,CS,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0
1700,APPE19,Apple McIntosh ECO 140s,,,LYM,09/08/2014,1016,8,1,CS,1,CS,0.0,0.0,25.5,25.5,0.0,3.01,3.01,0.0,25.5
1701,APPE19,Apple McIntosh ECO 140s,,,LYM,09/11/2014,1039,3,8,CS,8,CS,0.0,0.0,204.0,204.0,0.0,33.24,33.24,0.0,25.5
1702,APPE19,Apple McIntosh ECO 140s,,,LYM,09/15/2014,1068,3,6,CS,6,CS,0.0,0.0,153.0,153.0,0.0,29.39,29.39,0.0,25.5
1703,APPE19,Apple McIntosh ECO 140s,,,LYM,09/18/2014,1089,8,3,CS,3,CS,0.0,0.0,76.5,76.5,0.0,13.56,13.56,0.0,25.5
1704,APPE19,Apple McIntosh ECO 140s,,,LYM,09/21/2014,1114,4,4,CS,4,CS,0.0,0.0,102.0,102.0,0.0,23.94,23.94,0.0,25.5
1705,APPE19,Apple McIntosh ECO 140s,,,LYM,10/02/2014,1188,4,4,CS,4,CS,0.0,0.0,102.0,102.0,0.0,34.93,34.93,0.0,25.5
1706,APPE19,Apple McIntosh ECO 140s,,,LYM,10/06/2014,1220,5,4,CS,4,CS,0.0,0.0,102.0,102.0,0.0,34.19,34.19,0.0,25.5
2175,APPE273,Apple McIntosh ECO 138s,,,PFF,10/23/2017,5866,9,5,CS,5,CS,0.0,0.0,142.5,142.5,0.0,57.71,57.71,0.0,28.5
2176,APPE273,Apple McIntosh ECO 138s,,,LYM,09/12/2018,6745,3,9,CS,9,CS,0.0,0.0,207.0,207.0,0.0,79.38,79.38,0.0,23.0
2177,APPE273,Apple McIntosh ECO 138s,,,LYM,09/21/2018,6810,5,1,CS,1,CS,0.0,0.0,23.0,23.0,0.0,12.26,9.7,-20.88,23.0
2179,APPE273,Apple McIntosh ECO 138s,,,CLA,10/03/2018,6864,3,11,CS,11,CS,0.0,0.0,297.0,297.0,0.0,94.3,94.3,0.0,27.0
2180,APPE273,Apple McIntosh ECO 138s,,,LYM,10/17/2018,6916,6,3,CS,3,CS,0.0,0.0,69.0,69.0,0.0,17.64,6.18,-64.97,23.0
2181,APPE274,Apple McIntosh ECO 125s,,,LYM,11/09/2016,4490,4,3,CS,3,CS,0.0,0.0,64.5,64.5,0.0,16.77,16.77,0.0,21.5
2182,APPE274,Apple McIntosh ECO 125s,,,LYM,11/16/2016,4516,4,5,CS,5,CS,0.0,0.0,107.5,107.5,0.0,32.28,32.28,0.0,21.5
2183,APPE274,Apple McIntosh ECO 125s,,,LYM,11/30/2016,4551,3,5,CS,5,CS,0.0,0.0,107.5,107.5,0.0,59.12,59.12,0.0,21.5
2184,APPE274,Apple McIntosh ECO 125s,,,LYM,12/07/2016,4564,6,5,CS,5,CS,0.0,0.0,107.5,107.5,0.0,35.0,35.0,0.0,21.5
2185,APPE274,Apple McIntosh ECO 125s,,,LYM,12/14/2016,4571,3,5,CS,5,CS,0.0,0.0,107.5,107.5,0.0,43.12,43.12,0.0,21.5
2186,APPE274,Apple McIntosh ECO 125s,,,SUN,01/19/2017,4626,3,2,CS,2,CS,0.0,0.0,45.0,45.0,0.0,21.0,21.0,0.0,22.5
2187,APPE274,Apple McIntosh ECO 125s,,,SUN,01/27/2017,4637,1,14,CS,14,CS,0.0,0.0,315.0,315.0,0.0,89.72,89.72,0.0,22.5
2188,APPE274,Apple McIntosh ECO 125s,,,LYM,09/27/2017,5678,3,7,CS,7,CS,0.0,0.0,199.5,199.5,0.0,83.14,83.14,0.0,28.5
2189,APPE274,Apple McIntosh ECO 125s,,,PFF,10/02/2017,5717,3,9,CS,9,CS,0.0,0.0,256.5,256.5,0.0,107.47,107.47,0.0,28.5
2190,APPE274,Apple McIntosh ECO 125s,,,PFF,10/04/2017,5732,6,7,CS,7,CS,0.0,0.0,199.5,199.5,0.0,54.31,54.31,0.0,28.5
2191,APPE274,Apple McIntosh ECO 125s,,,PFF,10/06/2017,5750,4,1,CS,1,CS,0.0,0.0,28.5,28.5,0.0,8.39,8.39,0.0,28.5
2192,APPE274,Apple McIntosh ECO 125s,,,PFF,10/16/2017,5814,7,4,CS,4,CS,0.0,0.0,114.0,114.0,0.0,35.39,35.39,0.0,28.5
2193,APPE274,Apple McIntosh ECO 125s,,,PFF,10/23/2017,5866,17,1,CS,1,CS,0.0,0.0,28.5,28.5,0.0,11.54,11.54,0.0,28.5
2194,APPE274,Apple McIntosh ECO 125s,,,PFF,10/25/2017,5869,7,4,CS,4,CS,0.0,0.0,114.0,114.0,0.0,46.5,46.5,0.0,28.5
2195,APPE274,Apple McIntosh ECO 125s,,,PFF,10/30/2017,5892,3,7,CS,7,CS,0.0,0.0,168.0,168.0,0.0,31.03,31.03,0.0,24.0
2196,APPE274,Apple McIntosh ECO 125s,,,PFF,11/06/2017,5930,6,2,CS,2,CS,0.0,0.0,48.0,48.0,0.0,12.75,12.75,0.0,24.0
