Itemcode,"Description                        ","Item_brand                              ","Packsize  ",Number_of_invoices,Quantity_sold,Uomid,"Ave_price_each       ","Ave_cost_each        ","Total_sales          ","Cost_of_goods_sold   ","Line_gross_profit    ",Gross_profit_per_muom,Profit_percent
"BRU3    ","Brussels Sprout 25#                ","                                        ","          ",1,-10,"CS   ",33,30,-330,-300,-30,3,-0.0909
"APPE103 ","Apple Jonamac ECO tote 8/5#        ","                                        ","          ",3,410,"CS   ",23.6646,23.738,9702.5,9732.576,-30.08,-0.0734,-0.0031
"APPE24  ","Apple Empire ECO 80/88s            ","                                        ","          ",1,1,"CS   ",0,30.22,0,30.22,-30.22,-30.22,-99.9999
"POT15   ","Potato White As bag 50#            ","                                        ","          ",7,9,"BG   ",12.3333,15.8822,111,142.94,-31.94,-3.5489,-0.2877
"APP15   ","Apple Macoun 100s                  ","                                        ","          ",1,8,"CS   ",34.5,38.5562,276,308.4496,-32.45,-4.0562,-0.1176
"BOK3    ","Bok Choy 30# loose                 ","                                        ","          ",16,16,"CS   ",22.6081,24.6381,361.73,394.2102,-32.48,-2.03,-0.0898
"KAL1    ","Kale bunch 12s                     ","                                        ","          ",155,173,"CS   ",18.8439,19.0502,3260,3295.6794,-35.68,-0.2063,-0.0109
"APPE20  ","Apple Honeycrisp ECO 56s           ","                                        ","          ",5,46,"CS   ",49.7989,50.6246,2290.75,2328.7304,-37.98,-0.8257,-0.0166
"APPE0   ","Apple Honeycrisp ECO 36s           ","                                        ","          ",1,1,"CS   ",0,40.22,0,40.22,-40.22,-40.22,-99.9999
"PEPF5   ","Pepper Cubanelle FRESH 1-1/9bu     ","                                        ","          ",13,24,"CS   ",21.3125,23.1375,511.5,555.2999,-43.8,-1.825,-0.0856
"CAR1    ","Carrot bag 25#                     ","                                        ","          ",16,21,"CS   ",13.3071,15.4924,279.45,325.3398,-45.89,-2.1853,-0.1642
"PCHE14  ","Peach White ECO basket 6/3.5#      ","                                        ","          ",5,40,"CS   ",22.4375,23.587,897.5,943.4802,-45.98,-1.1495,-0.0512
"CAB7    ","Cabbage Savoy 12-18s 50#           ","                                        ","          ",23,23,"CS   ",20.34,22.4083,467.82,515.39,-47.57,-2.0683,-0.1017
"LEEF1   ","Leek FRESH bunch 12s               ","                                        ","          ",29,62,"CS   ",19.0685,19.8936,1182.25,1233.4001,-51.15,-0.8251,-0.0433
"TOM32   ","Tomato on the vine 11#             ","                                        ","          ",299,2074,"CS   ",17.9608,17.9858,37250.75,37302.5263,-51.78,-0.025,-0.0014
"CIL1    ","Cilantro bunch 24s                 ","                                        ","          ",30,42,"CS   ",16.7083,18.0119,701.75,756.5009,-54.75,-1.3036,-0.078
"SQUF7   ","Squash Butternut FRESH 1/2 bu      ","                                        ","          ",14,29,"CS   ",20.75,22.7686,601.75,660.2899,-58.54,-2.0186,-0.0973
"SQUF54  ","Squash Zucchini Lg FRESH 1bu       ","                                        ","          ",6,16,"CS   ",11.75,15.4244,188,246.79,-58.79,-3.6744,-0.3127
"APPE224 ","Apple Mutsu ECO 80s                ","                                        ","          ",1,7,"CS   ",16.57,25.8914,115.99,181.2398,-65.25,-9.3214,-0.5625
"CAB2    ","Cabbage Red 12-18s 50#             ","                                        ","          ",49,49,"CS   ",19.7857,21.1867,969.5,1038.1497,-68.65,-1.401,-0.0708
"BASF1   ","Basil FRESH bunch 15s              ","                                        ","          ",57,170,"CS   ",18.1471,18.5909,3085,3160.4605,-75.46,-0.4438,-0.0245
"APPE934 ","Apple Hrlm Snow ECO 1/2bu          ","                                        ","          ",10,16,"CS   ",32.5938,37.47,521.5,599.5206,-78.02,-4.8762,-0.1496
"TUR6    ","Turnip Purple Top 2.5in bag 25#    ","                                        ","          ",32,37,"BG   ",17.2122,19.5114,636.85,721.92,-85.07,-2.2992,-0.1336
"PUM11   ","Pumpkin Jack B. Little 1/2bu ~17#  ","                                        ","          ",19,45,"CS   ",19,20.9111,855,941.0005,-86,-1.9111,-0.1006
"DILF1   ","Dill FRESH bunch 24s               ","                                        ","          ",53,196,"CS   ",20.5383,20.984,4025.5,4112.8596,-87.36,-0.4457,-0.0217
"PER17   ","Pear Bartlett Red tote 8/6#        ","                                        ","          ",8,47,"CS   ",32.9904,34.9151,1550.55,1641.0113,-90.46,-1.9247,-0.0583
"PER12   ","Pear Bartlett Green tote 8/6#      ","                                        ","          ",9,50,"CS   ",33.1872,35.0334,1659.36,1751.6685,-92.31,-1.8462,-0.0556
"EGGF2   ","Eggplant Italian FRESH 1-1/9 bu    ","                                        ","          ",16,40,"CS   ",16.0813,18.4595,643.25,738.3798,-95.13,-2.3782,-0.1479
"DANF1   ","Dandelion Greens FRESH bunch 12s   ","                                        ","          ",58,187,"CS   ",18.1751,18.7002,3398.75,3496.94,-98.19,-0.5251,-0.0289
"PEPF9   ","Pepper Jalapeño FRESH 1/2 bu       ","                                        ","          ",26,44,"CS   ",17.1875,19.4723,756.25,856.7799,-100.53,-2.2848,-0.1329
"COLF1   ","Collard Greens FRESH bunch 12s     ","                                        ","          ",50,154,"CS   ",14.9464,15.6112,2301.75,2404.1201,-102.37,-0.6648,-0.0445
"SQU16   ","Squash Delicata 1/2 bu ~20#        ","                                        ","          ",43,62,"CS   ",17.6211,19.3381,1092.51,1198.9602,-106.45,-1.717,-0.0974
"ARUF1   ","Arugula FRESH bunch 24s            ","                                        ","          ",55,187,"CS   ",16.4412,17.0295,3074.5,3184.5107,-110.01,-0.5883,-0.0358
"RAD1    ","Radish Red bunch 24s               ","                                        ","          ",199,216,"CS   ",17.1269,17.6507,3699.4,3812.5567,-113.16,-0.5238,-0.0306
"CABF1   ","Cabbage Green FRESH 12-18s 50#     ","                                        ","          ",52,100,"CS   ",16.3925,17.5439,1639.25,1754.3899,-115.14,-1.1514,-0.0702
"SQUF6   ","Squash Spaghetti FRESH 1-1/9 bu    ","                                        ","          ",15,51,"CS   ",19.8676,22.1375,1013.25,1129.0102,-115.76,-2.2699,-0.1142
"BSKT1   ","PKG Basket Peach Master 6/3.5#     ","                                        ","          ",17,16920,"EA   ",1.4448,1.4518,24446.73,24564.4231,-117.69,-0.007,-0.0048
"SCAF1   ","Scallion FRESH bunch 48s           ","                                        ","          ",47,289,"CS   ",19.6704,20.0945,5684.75,5807.3198,-122.57,-0.4241,-0.0216
"APPE43  ","Apple Honeycrisp ECO tote 8/5#     ","                                        ","          ",2,3,"CS   ",0,41.4467,0,124.3401,-124.34,-41.4467,-99.9999
"APP41   ","Apple Honeycrisp tote 10/4#        ","                                        ","          ",3,41,"CS   ",39.1768,42.3225,1606.25,1735.2225,-128.97,-3.1457,-0.0803
"CILF1   ","Cilantro FRESH bunch 24s           ","                                        ","          ",59,464,"CS   ",22.3346,22.614,10363.25,10492.891,-129.64,-0.2794,-0.0125
"MELF1   ","Melon Sugar Baby FRESH 6s          ","                                        ","          ",7,69,"CS   ",17.2935,19.3525,1193.25,1335.3194,-142.07,-2.059,-0.1191
"BEEF1   ","Beet Red FRESH bunch 12s           ","                                        ","          ",52,438,"CS   ",18.6632,18.9923,8174.5,8318.6322,-144.13,-0.3291,-0.0176
"POT16   ","Potato White Bs bag 50#            ","                                        ","          ",14,51,"BG   ",9.75,12.7498,497.25,650.2404,-152.99,-2.9998,-0.3077
"TOMF41  ","Tomato Plum FRESH carton 40#       ","                                        ","          ",9,38,"CS   ",16.3684,20.4608,622,777.5102,-155.51,-4.0924,-0.25
"SWIF1   ","Swiss Chard Green FRESH bunch 24s  ","                                        ","          ",52,196,"CS   ",16.3214,17.1545,3199,3362.2915,-163.29,-0.8331,-0.051
"ONI10   ","Onion Yellow med bag 50#           ","                                        ","          ",99,110,"BG   ",20.0182,21.5394,2202,2369.3331,-167.33,-1.5212,-0.076
"SWIF2   ","Swiss Chard Red FRESH bunch 24s    ","                                        ","          ",45,242,"CS   ",16.5238,17.2155,3998.75,4166.1405,-167.39,-0.6917,-0.0419
"POT27   ","Potato Russet As bag 50#           ","                                        ","          ",25,42,"BG   ",11.3214,15.661,475.5,657.76,-182.26,-4.3396,-0.3833
"PER4    ","Pear Shinseiki ~60ct basket 6/3.5# ","                                        ","          ",14,75,"CS   ",23.86,26.3582,1789.5,1976.8685,-187.37,-2.4982,-0.1047
"NECE2   ","Nectarine Yellow ECO basket 6/3.5# ","                                        ","          ",12,120,"CS   ",25.4833,27.189,3058,3262.6814,-204.68,-1.7057,-0.0669
"SQU8    ","Squash Buttercup 1-1/9 bu ~40#     ","                                        ","          ",142,225,"CS   ",19.7156,20.716,4436,4661.1083,-225.11,-1.0004,-0.0507
"POT29   ","Potato White bag 10/5# HNF         ","                                        ","          ",57,169,"BG   ",18.4941,20.0189,3125.5,3383.1996,-257.7,-1.5248,-0.0825
"SQU51   ","Squash Butternut peeld/dice bag 10#","                                        ","          ",30,145,"CS   ",14.0107,15.8004,2031.55,2291.0509,-259.5,-1.7897,-0.1277
"ONI12   ","Onion Yellow bag 10#               ","                                        ","          ",27,54,"BG   ",5.5046,10.6522,297.25,575.2197,-277.97,-5.1476,-0.9351
"POT30   ","Potato Russet bag 10/5# HNF        ","                                        ","          ",56,178,"BG   ",20.0295,21.6402,3565.25,3851.9612,-286.71,-1.6107,-0.0804
"CUCF1   ","Cucumber Super Select FRESH 1-1/9bu","                                        ","          ",38,550,"CS   ",29.3395,29.8889,16136.75,16438.8702,-302.12,-0.5494,-0.0187
"TOMF3   ","Tomato Grape FRESH 12 pint         ","                                        ","          ",21,193,"CS   ",16.9223,18.5636,3266,3582.7696,-316.77,-1.6413,-0.097
"CUC3    ","Cucumber Pickle 1/2bu ~20#         ","                                        ","          ",270,1218,"CS   ",19.2383,19.4992,23432.25,23750.0234,-317.77,-0.2609,-0.0136
"PUM16   ","Pumpkin Sugar 12s 1.35bu ~30#      ","                                        ","          ",23,90,"CS   ",16.5944,20.1467,1493.5,1813.2013,-319.7,-3.5523,-0.2141
"ASP6    ","Asparagus bunch 24/1#              ","                                        ","          ",8,90,"CS   ",64.6667,68.34,5820,6150.6,-330.6,-3.6733,-0.0568
"SQUF3   ","Squash Yellow FRESH 1/2 bu         ","                                        ","          ",60,275,"CS   ",24.0109,25.3872,6603,6981.4898,-378.49,-1.3763,-0.0573
"BXT1    ","PKG Boxette Hrlm Tomato Master     ","                                        ","          ",6,8922,"EA   ",1.25,1.2962,11152.5,11564.6441,-412.14,-0.0462,-0.037
"EGGF3   ","Eggplant #1 FRESH 1-1/9bu          ","                                        ","          ",36,264,"CS   ",23.1989,24.7626,6124.5,6537.3307,-412.83,-1.5637,-0.0674
"APPE112 ","Apple Ginger Gold ECO 80/88s       ","                                        ","          ",30,253,"CS   ",22.7283,24.4715,5750.25,6191.302,-441.05,-1.7432,-0.0767
"PEPF6   ","Pepper Bell Green jmbo FRESH       ","                                        ","          ",32,288,"CS   ",23.2795,25.0013,6704.5,7200.3609,-495.86,-1.7218,-0.074
"SQU6    ","Squash Spaghetti 1-1/9 bu ~40#     ","                                        ","          ",254,434,"CS   ",19.5392,20.6928,8480,8980.6917,-500.69,-1.1536,-0.059
"PER9    ","Pear Bosc tote 8/6#                ","                                        ","          ",14,124,"CS   ",33.9315,37.9809,4207.5,4709.6305,-502.13,-4.0494,-0.1193
"KALF1   ","Kale FRESH bunch 12s               ","                                        ","          ",65,669,"CS   ",15.8412,16.7305,10597.75,11192.6724,-594.92,-0.8893,-0.0561
"SQU4    ","Squash Acorn 1-1/9 bu ~40#         ","                                        ","          ",201,405,"CS   ",16.4898,18.2097,6678.35,7374.9233,-696.57,-1.7199,-0.1043
"SQUF1   ","Squash Zucchini #1 FRESH 1/2 bu    ","                                        ","          ",108,1095,"CS   ",21.5756,22.2181,23625.25,24328.8378,-703.59,-0.6425,-0.0298
"TOMF14  ","Tomato large FRESH loose 25#       ","                                        ","          ",21,374,"CS   ",22.6056,24.5032,8454.5,9164.183,-709.68,-1.8976,-0.0839
"MINF1   ","Mint FRESH bunch 12s               ","                                        ","          ",59,630,"CS   ",14.2401,15.4925,8971.25,9760.2558,-789.01,-1.2524,-0.0879
"PUM9    ","Pumpkin Sugar 8s 1-1/9bu ~24#      ","                                        ","          ",104,261,"CS   ",16.7462,19.8581,4370.75,5182.9691,-812.22,-3.1119,-0.1858
"BSKT2   ","PKG Basket Peach 3.5#              ","                                        ","          ",17,120227,"EA   ",0.2463,0.2555,29614.62,30722.5478,-1107.93,-0.0092,-0.0374
"SQU36   ","Squash Butternut 1-1/9bu ~45#      ","                                        ","          ",282,815,"CS   ",16.8101,18.5715,13700.25,15135.7419,-1435.49,-1.7614,-0.1048
"BLUF1   ","Blueberry FRESH 12 pint            ","                                        ","          ",27,839,"CS   ",17.6748,19.3963,14829.14,16273.5029,-1444.36,-1.7215,-0.0974
"BXT2    ","PKG Boxette Hrlm Tomato            ","TJs                                     ","          ",6,51486,"EA   ",0.38,0.4136,19564.68,21297.0482,-1732.37,-0.0336,-0.0885
"POT9    ","Potato White bag 10#               ","                                        ","          ",36,5500,"BG   ",2.6216,3.2498,14418.65,17873.91,-3455.26,-0.6282,-0.2396
,,,,,,,,,,,,,
"Report Total ---->",,,,,923879.175,,5.8817,5.2808,5433953.5699999975,4878831.583699997,555121.9863000009,0.6008599406951681,0.10215802898367443
